Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	Tags
787	Spectrogram 1	1	42246.476768651	42308.207425298	18.100	26.800	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
788	Spectrogram 1	1	59721.576870465	59771.936090361	18.000	26.700	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
789	Spectrogram 1	1	51144.484340668	51198.092542493	18.200	26.700	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
790	Spectrogram 1	1	53759.612013230	53816.469196984	18.000	26.600	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
791	Spectrogram 1	1	70607.227214170	70662.459906959	21.100	26.800	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
792	Spectrogram 1	1	38377.798765431	38429.782476292	17.800	26.900	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
793	Spectrogram 1	1	47932.100687063	47987.333379852	18.100	26.800	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
794	Spectrogram 1	1	55925.903530649	55973.013768616	17.700	27.000	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
795	Spectrogram 1	1	38840.242945790	38892.226656650	18.100	26.700	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
796	Spectrogram 1	1	22320.457434588	22373.297109126	21.500	26.800	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
797	Spectrogram 1	1	32405.547770426	32470.527409002	18.200	26.800	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
798	Spectrogram 1	1	73280.279867597	73327.390105564	18.000	26.400	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
799	Spectrogram 1	1	30394.177709464	30446.161420324	18.300	27.000	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
800	Spectrogram 1	1	44089.414539273	44144.647232063	17.900	26.500	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
801	Spectrogram 1	1	29970.359589420	30027.216773173	18.100	26.700	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
802	Spectrogram 1	1	37022.194218880	37074.177929741	18.100	26.800	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
803	Spectrogram 1	1	35907.038646052	35952.524393055	17.800	26.700	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
804	Spectrogram 1	1	37218.757625572	37259.369899682	18.500	26.500	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
805	Spectrogram 1	1	37598.043102523	37643.528849526	18.300	26.700	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
806	Spectrogram 1	1	69977.321460285	70016.890000000	21.500	26.700	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
807	Spectrogram 1	1	30660.594227624	30702.830992699	18.400	26.800	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
808	Spectrogram 1	1	36522.720721557	36584.451378203	18.200	27.000	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
809	Spectrogram 1	1	30467.279802862	30522.512495651	18.200	27.000	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
810	Spectrogram 1	1	22506.544984046	22554.789904276	20.800	26.800	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
811	Spectrogram 1	1	29104.533780639	29154.893000535	18.600	26.700	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
812	Spectrogram 1	1	32896.144041673	32959.499189284	18.400	26.700	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
813	Spectrogram 1	1	29567.485830250	29617.845050146	18.400	26.700	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
814	Spectrogram 1	1	38910.096057259	38966.953241013	18.100	26.700	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
815	Spectrogram 1	1	43865.294098056	43910.779845059	18.100	26.800	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
816	Spectrogram 1	1	39381.629714516	39433.613425377	18.100	26.800	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
817	Spectrogram 1	1	35344.109117909	35412.337738414	17.600	27.100	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
818	Spectrogram 1	1	49092.251528477	49139.361766444	18.300	26.500	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
819	Spectrogram 1	1	60567.202494184	60614.312732152	18.400	26.800	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
820	Spectrogram 1	1	48515.292943280	48565.652163176	18.200	26.700	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
821	Spectrogram 1	1	37679.267650742	37731.251361603	18.000	27.100	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
822	Spectrogram 1	1	28687.039602790	28735.774331722	17.800	26.800	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
823	Spectrogram 1	1	29174.386892108	29237.742039719	18.400	26.800	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
824	Spectrogram 1	1	28081.104473072	28133.088183932	18.000	26.500	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
825	Spectrogram 1	1	52751.436301691	52801.795521587	18.200	26.800	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
826	Spectrogram 1	1	58552.068681337	58600.803410269	18.100	26.800	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
827	Spectrogram 1	1	60695.537280372	60758.892427983	18.200	26.700	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
828	Spectrogram 1	1	47186.862981134	47232.348728137	17.800	26.900	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
829	Spectrogram 1	1	28521.341524422	28578.198708176	18.200	26.700	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
830	Spectrogram 1	1	48302.484626945	48346.345882983	17.600	26.500	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
831	Spectrogram 1	1	26792.455424973	26836.316681012	20.700	26.600	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
832	Spectrogram 1	1	36095.479597921	36165.332709390	17.900	26.600	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
833	Spectrogram 1	1	73499.586147790	73549.945367686	18.000	26.500	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
834	Spectrogram 1	1	33671.387951657	33724.996153482	18.100	26.800	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
835	Spectrogram 1	1	45743.713283485	45785.950048560	18.300	26.700	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
836	Spectrogram 1	1	60500.598364644	60539.586147790	18.600	26.800	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
837	Spectrogram 1	1	52871.648633056	52925.256834881	18.100	26.700	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
838	Spectrogram 1	1	33409.844906390	33466.702090144	18.000	27.000	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
839	Spectrogram 1	1	38189.357813562	38246.214997315	18.100	27.000	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
840	Spectrogram 1	1	42321.203353013	42366.689100016	18.200	26.700	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
841	Spectrogram 1	1	36594.198323990	36638.059580028	18.000	26.800	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
842	Spectrogram 1	1	55055.399108963	55113.880783681	18.200	26.200	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
843	Spectrogram 1	1	73876.468051529	73923.578289496	18.300	26.400	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
844	Spectrogram 1	1	61681.603295758	61740.084970476	18.000	27.000	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
845	Spectrogram 1	1	29361.203353013	29401.815627123	18.100	26.900	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
846	Spectrogram 1	1	28451.488412953	28511.594578636	18.300	26.400	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
847	Spectrogram 1	1	72010.933426200	72056.419173203	18.300	26.800	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
848	Spectrogram 1	1	60435.618726069	60477.855491143	18.100	26.800	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
849	Spectrogram 1	1	61782.321735550	61837.554428340	18.400	27.000	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
850	Spectrogram 1	1	31866.933437108	31920.541638933	17.800	26.800	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
851	Spectrogram 1	1	41084.965729110	41138.573930935	18.400	26.900	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
852	Spectrogram 1	1	28886.851991411	28950.207139022	17.300	26.700	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
853	Spectrogram 1	1	72233.488688322	72285.472399183	18.100	26.700	RR48_2013_D151.wav	/Users/leabo/Documents/02.2 PROGPython/Student_training/ModelPerformanceEvaluation/RR48_2013_D151.wav	ABW
